municipio,provincia,municipio_nombre_humano,precio_m2_venta,num_casas_venta
Sotillo de la Adrada,Ávila,Sotillo de la Adrada,791.14,130
Sotillo de la Ribera,Burgos,Sotillo de la Ribera,364.69,6
Sotillo de las Palomas,Toledo,Sotillo de las Palomas,-,-
Sotillo del Rincón,Soria,Sotillo del Rincón,936.67,11
Soto de Cerrato,Palencia,Soto de Cerrato,785.71,1
Soto de la Vega,León,Soto de la Vega,549.25,11
Soto del Barco,Asturias,Soto del Barco,1013.94,98
Soto del Real,Madrid,Soto del Real,1943.61,91
Soto en Cameros,La Rioja,Soto en Cameros,687.02,2
Soto y Amío,León,Soto y Amío,596.52,19
Sotobañado y Priorato,Palencia,Sotobañado y Priorato,111.18,3
Sotodosos,Guadalajara,Sotodosos,246.91,1
Sotonera (La),Huesca,La Sotonera,384.93,12
Sotorribas,Cuenca,Sotorribas,432.7,9
Sotosalbos,Segovia,Sotosalbos,-,-
Sotoserrano,Salamanca,Sotoserrano,-,-
Sotragero,Burgos,Sotragero,790.9,7
Sotresgudo,Burgos,Sotresgudo,313.81,5
Soutomaior,Pontevedra,Soutomaior,1031.67,53
Suances,Cantabria,Suances,1347.14,170
Subirats,Barcelona,Subirats,1659.35,32
Sudanell,Lleida,Sudanell,606.21,5
Sueca,Valencia,Sueca,908.13,1045
Suellacabras,Soria,Suellacabras,196.49,5
Sueras/Suera,Castellón,Sueras,-,-
Suflí,Almería,Suflí,2169.19,2
Sukarrieta,Bizkaia,Sukarrieta,-,-
Sumacàrcer,Valencia,Sumacàrcer,-,-
Sunbilla,Navarra,Sunbilla,8.92,1
Sunyer,Lleida,Sunyer,454.29,3
Súria,Barcelona,Súria,976.78,60
Susinos del Páramo,Burgos,Susinos del Páramo,2142.86,1
Susqueda,Girona,Susqueda,4889.01,3
Tabanera de Cerrato,Palencia,Tabanera de Cerrato,221.88,4
Tabanera de Valdavia,Palencia,Tabanera de Valdavia,0,0
Tabanera la Luenga,Segovia,Tabanera la Luenga,-,-
Tábara,Zamora,Tábara,-,-
Tabera de Abajo,Salamanca,Tabera de Abajo,-,-
Tabernas,Almería,Tabernas,852.94,75
Taberno,Almería,Taberno,743.12,44
Taboada,Lugo,Taboada,509.05,27
Taboadela,Ourense,Taboadela,555.92,36
Tabuenca,Zaragoza,Tabuenca,-,-
Tacoronte,Santa Cruz de Tenerife,Tacoronte,1449.5,191
Tafalla,Navarra,Tafalla,1067.34,91
Tagamanent,Barcelona,Tagamanent,1553.43,8
Taha (La),Granada,La Taha,848.01,28
Tahal,Almería,Tahal,841.88,6
Tajahuerce,Soria,Tajahuerce,-,-
Tajueco,Soria,Tajueco,-,-
Tala (La),Salamanca,La Tala,-,-
Talamanca,Barcelona,Talamanca,1151.31,5
Talamanca de Jarama,Madrid,Talamanca de Jarama,2427.34,40
Talamantes,Zaragoza,Talamantes,674.6,3
Talarn,Lleida,Talarn,540.82,10
Talarrubias,Badajoz,Talarrubias,374.34,27
Talaván,Cáceres,Talaván,328.61,8
Talavera,Lleida,Talavera,256.97,4
Talavera de la Reina,Toledo,Talavera de la Reina,1592.81,791
Talavera la Real,Badajoz,Talavera la Real,800.46,41
Talaveruela de la Vera,Cáceres,Talaveruela de la Vera,555.09,19
Talayuela,Cáceres,Talayuela,717.87,20
Talayuelas,Cuenca,Talayuelas,705.0,7
Tales,Castellón,Tales,699.3,11
Táliga,Badajoz,Táliga,308.25,3
Tallada d'Empordà (La),Girona,La Tallada d'Empordà,-,-
Talveila,Soria,Talveila,-,-
Tamajón,Guadalajara,Tamajón,969.62,5
Tamames,Salamanca,Tamames,-,-
Támara de Campos,Palencia,Támara de Campos,178.28,4
Tamarite de Litera,Huesca,Tamarite de Litera,472.88,32
Tamariz de Campos,Valladolid,Tamariz de Campos,-,-
Tamarón,Burgos,Tamarón,0,0
Tamurejo,Badajoz,Tamurejo,0,0
Tanque (El),Santa Cruz de Tenerife,El Tanque,375.78,88
Tapia de Casariego,Asturias,Tapia de Casariego,1768.62,73
Tapioles,Zamora,Tapioles,-,-
Taradell,Barcelona,Taradell,1648.4,35
Taragudo,Guadalajara,Taragudo,910.53,2
Taramundi,Asturias,Taramundi,777.36,6
Tarancón,Cuenca,Tarancón,865.77,256
Taravilla,Guadalajara,Taravilla,0,0
Tarazona,Zaragoza,Tarazona,1808.0,162
Tarazona de Guareña,Salamanca,Tarazona de Guareña,-,-
Tarazona de la Mancha,Albacete,Tarazona de la Mancha,572.63,20
Tàrbena,Alicante,Tàrbena,-,-
Tardáguila,Salamanca,Tardáguila,-,-
Tardajos,Burgos,Tardajos,757.92,13
Tardelcuende,Soria,Tardelcuende,-,-
Tardienta,Huesca,Tardienta,519.63,4
Tariego de Cerrato,Palencia,Tariego de Cerrato,-,-
Tarifa,Cádiz,Tarifa,3663.3,168
Taroda,Soria,Taroda,-,-
Tarragona,Tarragona,Tarragona,1052.11,22035
Tàrrega,Lleida,Tàrrega,899.11,299
Tarrés,Lleida,Tarrés,326.53,1
Tarroja de Segarra,Lleida,Tarroja de Segarra,0,0
Tartanedo,Guadalajara,Tartanedo,362.76,2
Tauste,Zaragoza,Tauste,-,-
Tavernes Blanques,Valencia,Tavernes Blanques,717.78,60
Tavernes de la Valldigna,Valencia,Tavernes de la Valldigna,780.88,509
Tavèrnoles,Barcelona,Tavèrnoles,-,-
Tavertet,Barcelona,Tavertet,2119.88,2
Tazacorte,Santa Cruz de Tenerife,Tazacorte,-,-
Teba,Málaga,Teba,666.86,62
Tébar,Cuenca,Tébar,240.89,2
Tegueste,Santa Cruz de Tenerife,Tegueste,762.24,48
Teguise,Las Palmas,Teguise,2146.98,242
Teià,Barcelona,Teià,3415.38,165
Teixeira (A),Ourense,A Teixeira,333.95,7
Tejada,Burgos,Tejada,0,0
Tejadillos,Cuenca,Tejadillos,230.95,2
Tejado,Soria,Tejado,-,-
Tejado (El),Salamanca,El Tejado,-,-
Tejeda,Las Palmas,Tejeda,1958.37,13
Tejeda de Tiétar,Cáceres,Tejeda de Tiétar,571.71,13
Tejeda y Segoyuela,Salamanca,Tejeda y Segoyuela,-,-
Telde,Las Palmas,Telde,1592.92,529
Tella-Sin,Huesca,Tella-Sin,1073.17,1
Tembleque,Toledo,Tembleque,605.45,38
Tendilla,Guadalajara,Tendilla,520.87,15
Tenebrón,Salamanca,Tenebrón,-,-
Teo,A Coruña,Teo,1066.3,258
Teresa,Castellón,Teresa,269.35,8
Teresa de Cofrentes,Valencia,Teresa de Cofrentes,-,-
Térmens,Lleida,Térmens,613.95,9
Teror,Las Palmas,Teror,1368.72,143
Terque,Almería,Terque,638.65,17
Terrades,Girona,Terrades,931.29,12
Terradillos,Salamanca,Terradillos,2857.0,138
Terradillos de Esgueva,Burgos,Terradillos de Esgueva,111.11,1
Terrassa,Barcelona,Terrassa,2033.57,2234
Terrateig,Valencia,Terrateig,-,-
Terrer,Zaragoza,Terrer,-,-
Terriente,Teruel,Terriente,-,-
Terrinches,Ciudad Real,Terrinches,233.33,1
Terroba,La Rioja,Terroba,330.17,3
Teruel,Teruel,Teruel,1332.14,1181
Terzaga,Guadalajara,Terzaga,2400.0,1
Teulada,Alicante,Teulada,1765.54,171
Teverga,Asturias,Teverga,629.54,33
Tiana,Barcelona,Tiana,2751.77,140
Tías,Las Palmas,Tías,3058.34,226
Tibi,Alicante,Tibi,1027.5,70
Tiebas-Muruarte de Reta,Navarra,Tiebas-Muruarte de Reta,931.45,10
Tiedra,Valladolid,Tiedra,-,-
Tielmes,Madrid,Tielmes,2205.12,46
Tiemblo (El),Ávila,El Tiemblo,830.55,134
Tierga,Zaragoza,Tierga,-,-
Tierz,Huesca,Tierz,1740.74,1
Tierzo,Guadalajara,Tierzo,385.03,3
Tiétar,Cáceres,Tiétar,788.56,2
Tijarafe,Santa Cruz de Tenerife,Tijarafe,-,-
Tíjola,Almería,Tíjola,640.78,56
Tinajas,Cuenca,Tinajas,254.58,6
Tinajo,Las Palmas,Tinajo,1769.95,47
Tineo,Asturias,Tineo,616.12,106
Tinieblas de la Sierra,Burgos,Tinieblas de la Sierra,-,-
Tiñosillos,Ávila,Tiñosillos,1184.03,2
Tirapu,Navarra,Tirapu,0,0
Tirgo,La Rioja,Tirgo,864.43,15
Tírig,Castellón,Tírig,337.56,14
Tírvia,Lleida,Tírvia,2053.03,2
Titaguas,Valencia,Titaguas,-,-
Titulcia,Madrid,Titulcia,1554.88,11
Tiurana,Lleida,Tiurana,0,0
Tivenys,Tarragona,Tivenys,-,-
Tivissa,Tarragona,Tivissa,-,-
Toba (La),Guadalajara,La Toba,304.38,8
Tobar,Burgos,Tobar,0,0
Tobarra,Albacete,Tobarra,163.45,112
Tobed,Zaragoza,Tobed,-,-
Tobía,La Rioja,Tobía,0,0
Toboso (El),Toledo,El Toboso,-,-
Tocina,Sevilla,Tocina,726.26,55
Todolella,Castellón,Todolella,272.73,1
Toén,Ourense,Toén,745.47,99
Toga,Castellón,Toga,426.61,3
Tojos (Los),Cantabria,Los Tojos,462.61,8
Tolbaños,Ávila,Tolbaños,442.36,7
Toledo,Toledo,Toledo,766.5,9189
Tollos,Alicante,Tollos,262.5,1
Tolocirio,Segovia,Tolocirio,-,-
Tolosa,Gipuzkoa,Tolosa,2497.62,74
Tolox,Málaga,Tolox,984.4,79
Tolva,Huesca,Tolva,324.85,2
Tomares,Sevilla,Tomares,1740.64,146
Tomelloso,Ciudad Real,Tomelloso,675.88,957
Tomiño,Pontevedra,Tomiño,1254.49,241
Tona,Barcelona,Tona,1686.25,195
Topas,Salamanca,Topas,-,-
Toques,A Coruña,Toques,677.69,5
Torà,Lleida,Torà,-,-
Toral de los Guzmanes,León,Toral de los Guzmanes,129.27,5
Toral de los Vados,León,Toral de los Vados,-,-
Torás,Castellón,Torás,503.71,17
Tordehumos,Valladolid,Tordehumos,-,-
Tordellego,Guadalajara,Tordellego,361.11,1
Tordelrábano,Guadalajara,Tordelrábano,0,0
Tordera,Barcelona,Tordera,1545.85,610
Tordesillas,Valladolid,Tordesillas,304.43,68
Tordesilos,Guadalajara,Tordesilos,0,0
Tordillos,Salamanca,Tordillos,-,-
Tordoia,A Coruña,Tordoia,598.72,11
Tordómar,Burgos,Tordómar,299.47,4
Torelló,Barcelona,Torelló,1437.88,142
Toreno,León,Toreno,513.16,37
Torija,Guadalajara,Torija,804.28,32
Toril,Cáceres,Toril,-,1
Toril y Masegoso,Teruel,Toril y Masegoso,-,-
Torla-Ordesa,Huesca,Torla-Ordesa,-,-
Torlengua,Soria,Torlengua,-,-
Tormantos,La Rioja,Tormantos,518.99,6
Tormellas,Ávila,Tormellas,119.43,4
Tormón,Teruel,Tormón,-,-
Tormos,Alicante,Tormos,1504.57,10
Torms (Els),Lleida,Els Torms,-,-
Tornabous,Lleida,Tornabous,363.4,11
Tornadizo (El),Salamanca,El Tornadizo,-,-
Tornadizos de Ávila,Ávila,Tornadizos de Ávila,741.08,10
Tornavacas,Cáceres,Tornavacas,784.99,8
Torno (El),Cáceres,El Torno,740.34,27
Tornos,Teruel,Tornos,-,-
Toro,Zamora,Toro,-,-
Toro (El),Castellón,El Toro,815.94,13
Torquemada,Palencia,Torquemada,386.26,12
Torralba,Cuenca,Torralba,585.19,3
Torralba de Aragón,Huesca,Torralba de Aragón,681.54,3
Torralba de Calatrava,Ciudad Real,Torralba de Calatrava,485.01,68
Torralba de los Frailes,Zaragoza,Torralba de los Frailes,-,-
Torralba de los Sisones,Teruel,Torralba de los Sisones,-,-
Torralba de Oropesa,Toledo,Torralba de Oropesa,-,-
Torralba de Ribota,Zaragoza,Torralba de Ribota,-,-
Torralba del Pinar,Castellón,Torralba del Pinar,348.36,4
Torralba del Río,Navarra,Torralba del Río,482.51,2
Torralbilla,Zaragoza,Torralbilla,-,-
Torre (La),Ávila,La Torre,226.13,2
Torre Alháquime,Cádiz,Torre Alháquime,815.52,7
Torre d'En Besora (la),Castellón,La Torre d'En Besora,-,-
Torre d'en Doménec (la),Castellón,La Torre d'en Doménec,-,-
Torre de Arcas,Teruel,Torre de Arcas,-,-
Torre de Cabdella (La),Lleida,La Torre de Cabdella,1286.11,16
Torre de Claramunt (La),Barcelona,La Torre de Claramunt,1017.65,88
Torre de Don Miguel,Cáceres,Torre de Don Miguel,388.97,12
Torre de Esgueva,Valladolid,Torre de Esgueva,-,-
Torre de Esteban Hambrán (La),Toledo,La Torre de Esteban Hambrán,824.18,14
Torre de Fontaubella (La),Tarragona,La Torre de Fontaubella,-,-
Torre de Juan Abad,Ciudad Real,Torre de Juan Abad,299.06,17
Torre de l'Espanyol (La),Tarragona,La Torre de l'Espanyol,-,-
Torre de las Arcas,Teruel,Torre de las Arcas,-,-
Torre de Miguel Sesmero,Badajoz,Torre de Miguel Sesmero,871.25,3
Torre de Peñafiel,Valladolid,Torre de Peñafiel,-,-
Torre de Santa María,Cáceres,Torre de Santa María,313.62,11
Torre del Bierzo,León,Torre del Bierzo,632.03,21
Torre del Burgo,Guadalajara,Torre del Burgo,582.74,2
Torre del Compte,Teruel,Torre del Compte,-,-
Torre del Valle (La),Zamora,La Torre del Valle,536.59,3
Torre en Cameros,La Rioja,Torre en Cameros,0,0
Torre la Ribera,Huesca,Torre la Ribera,725.76,5
Torre los Negros,Teruel,Torre los Negros,-,-
Torre Val de San Pedro,Segovia,Torre Val de San Pedro,2543.1,5
Torre-Cardela,Granada,Torre-Cardela,362.53,3
Torre-Pacheco,Murcia,Torre-Pacheco,1699.24,1238
Torre-serona,Lleida,Torre-serona,486.49,1
Torreadrada,Segovia,Torreadrada,-,-
Torrebaja,Valencia,Torrebaja,-,-
Torrebesses,Lleida,Torrebesses,542.34,3
Torreblacos,Soria,Torreblacos,-,-
Torreblanca,Castellón,Torreblanca,875.36,235
Torreblascopedro,Jaén,Torreblascopedro,512.98,17
Torrecaballeros,Segovia,Torrecaballeros,-,-
Torrecampo,Córdoba,Torrecampo,359.37,8
Torrechiva,Castellón,Torrechiva,416.18,1
Torrecilla de Alcañiz,Teruel,Torrecilla de Alcañiz,-,-
Torrecilla de la Abadesa,Valladolid,Torrecilla de la Abadesa,-,-
Torrecilla de la Jara,Toledo,Torrecilla de la Jara,-,-
Torrecilla de la Orden,Valladolid,Torrecilla de la Orden,-,-
Torrecilla de la Torre,Valladolid,Torrecilla de la Torre,-,-
Torrecilla de los Ángeles,Cáceres,Torrecilla de los Ángeles,273.58,5
Torrecilla del Monte,Burgos,Torrecilla del Monte,0,0
Torrecilla del Pinar,Segovia,Torrecilla del Pinar,-,-
Torrecilla del Rebollar,Teruel,Torrecilla del Rebollar,-,-
Torrecilla en Cameros,La Rioja,Torrecilla en Cameros,801.43,20
Torrecilla sobre Alesanco,La Rioja,Torrecilla sobre Alesanco,762.98,3
Torrecillas de la Tiesa,Cáceres,Torrecillas de la Tiesa,543.83,9
Torrecuadrada de Molina,Guadalajara,Torrecuadrada de Molina,244.68,2
Torrecuadradilla,Guadalajara,Torrecuadradilla,0,0
Torredelcampo,Jaén,Torredelcampo,816.06,226
Torredembarra,Tarragona,Torredembarra,1266.48,403
Torredonjimeno,Jaén,Torredonjimeno,672.03,199
Torrefarrera,Lleida,Torrefarrera,1304.21,65
Torrefeta i Florejacs,Lleida,Torrefeta i Florejacs,339.03,12
Torregalindo,Burgos,Torregalindo,0,0
Torregamones,Zamora,Torregamones,-,-
Torregrossa,Lleida,Torregrossa,621.48,20
Torrehermosa,Zaragoza,Torrehermosa,-,-
Torreiglesias,Segovia,Torreiglesias,448.98,21
Torrejón de Ardoz,Madrid,Torrejón de Ardoz,2092.86,544
Torrejón de la Calzada,Madrid,Torrejón de la Calzada,1547.86,38
Torrejón de Velasco,Madrid,Torrejón de Velasco,1231.47,48
Torrejón del Rey,Guadalajara,Torrejón del Rey,1261.23,110
Torrejón el Rubio,Cáceres,Torrejón el Rubio,1343.67,8
Torrejoncillo,Cáceres,Torrejoncillo,535.82,18
Torrejoncillo del Rey,Cuenca,Torrejoncillo del Rey,278.9,9
Torrelacárcel,Teruel,Torrelacárcel,-,0
Torrelaguna,Madrid,Torrelaguna,1110.54,102
Torrelameu,Lleida,Torrelameu,1085.45,1
Torrelapaja,Zaragoza,Torrelapaja,-,-
Torrelara,Burgos,Torrelara,0,0
Torrelavega,Cantabria,Torrelavega,1593.86,715
Torrelavit,Barcelona,Torrelavit,1307.15,19
Torrella,Valencia,Torrella,-,-
Torrellas,Zaragoza,Torrellas,-,-
Torrelles de Foix,Barcelona,Torrelles de Foix,1157.07,86
Torrelles de Llobregat,Barcelona,Torrelles de Llobregat,1659.62,84
Torrelobatón,Valladolid,Torrelobatón,-,-
Torrelodones,Madrid,Torrelodones,3015.97,130
Torremanzanas/Torre de les Maçanes (la),Alicante,La Torremanzanas,-,-
Torremayor,Badajoz,Torremayor,463.81,7
Torremejía,Badajoz,Torremejía,527.69,3
Torremenga,Cáceres,Torremenga,712.88,15
Torremocha,Cáceres,Torremocha,376.88,8
Torremocha de Jadraque,Guadalajara,Torremocha de Jadraque,0,0
Torremocha de Jarama,Madrid,Torremocha de Jarama,1878.48,9
Torremocha de Jiloca,Teruel,Torremocha de Jiloca,236.43,2
Torremocha del Campo,Guadalajara,Torremocha del Campo,455.01,4
Torremocha del Pinar,Guadalajara,Torremocha del Pinar,0,0
Torremochuela,Guadalajara,Torremochuela,0,0
Torremolinos,Málaga,Torremolinos,3238.93,1850
Torremontalbo,La Rioja,Torremontalbo,0,0
Torremormojón,Palencia,Torremormojón,0,0
Torrent,Girona,Torrent,4926,5
Torrent,Valencia,Torrent,1290.45,1092
Torrente de Cinca,Huesca,Torrente de Cinca,225.14,6
Torrenueva,Ciudad Real,Torrenueva,605.32,33
Torrenueva Costa,Granada,Torrenueva Costa,1544.33,68
Torreorgaz,Cáceres,Torreorgaz,689.46,12
Torrepadre,Burgos,Torrepadre,0,0
Torreperogil,Jaén,Torreperogil,590.18,57
Torrequemada,Cáceres,Torrequemada,505.66,8
Torres,Jaén,Torres,515.69,34
Torres de Albánchez,Jaén,Torres de Albánchez,302.65,8
Torres de Albarracín,Teruel,Torres de Albarracín,-,-
Torres de Alcanadre,Huesca,Torres de Alcanadre,0,0
Torres de Barbués,Huesca,Torres de Barbués,0,0
Torres de Berrellén,Zaragoza,Torres de Berrellén,685.62,19
Torres de Cotillas (Las),Murcia,Las Torres de Cotillas,831.68,258
Torres de la Alameda,Madrid,Torres de la Alameda,1426.88,61
Torres de Segre,Lleida,Torres de Segre,750.06,12
Torres del Carrizal,Zamora,Torres del Carrizal,-,-
Torres del Río,Navarra,Torres del Río,374.89,14
Torres Torres,Valencia,Torres Torres,-,-
Torresandino,Burgos,Torresandino,355.23,6
Torrescárcela,Valladolid,Torrescárcela,-,-
Torresmenudas,Salamanca,Torresmenudas,-,-
Torrevelilla,Teruel,Torrevelilla,-,-
Torrevieja,Alicante,Torrevieja,1789.38,6652
Torrico,Toledo,Torrico,-,-
Torrijas,Teruel,Torrijas,-,-
Torrijo de la Cañada,Zaragoza,Torrijo de la Cañada,-,-
Torrijo del Campo,Teruel,Torrijo del Campo,-,-
Torrijos,Toledo,Torrijos,953.36,159
Torroella de Fluvià,Girona,Torroella de Fluvià,1609.59,26
Torroella de Montgrí,Girona,Torroella de Montgrí,2361.95,392
Torroja del Priorat,Tarragona,Torroja del Priorat,-,-
Torrox,Málaga,Torrox,2727.96,1098
Torrubia,Guadalajara,Torrubia,206.44,3
Torrubia de Soria,Soria,Torrubia de Soria,-,-
Torrubia del Campo,Cuenca,Torrubia del Campo,463.1,8
Torrubia del Castillo,Cuenca,Torrubia del Castillo,750.0,1
Tortellà,Girona,Tortellà,573.72,9
Tórtola de Henares,Guadalajara,Tórtola de Henares,1038.28,26
Tórtoles,Ávila,Tórtoles,283.23,3
Tórtoles de Esgueva,Burgos,Tórtoles de Esgueva,138.4,4
Tortosa,Tarragona,Tortosa,557.92,896
Tortuera,Guadalajara,Tortuera,246.64,4
Tortuero,Guadalajara,Tortuero,625.37,2
Torvizcón,Granada,Torvizcón,641.63,19
Tosantos,Burgos,Tosantos,0,0
Toses,Girona,Toses,2231.16,2
Tosos,Zaragoza,Tosos,-,-
Tossa de Mar,Girona,Tossa de Mar,2669.66,314
Totalán,Málaga,Totalán,1587.15,23
Totana,Murcia,Totana,1027.03,157
Totanés,Toledo,Totanés,-,-
Touro,A Coruña,Touro,787.74,24
Tous,Valencia,Tous,-,-
Trabada,Lugo,Trabada,495.94,10
Trabadelo,León,Trabadelo,270.79,8
Trabanca,Salamanca,Trabanca,-,-
Trabazos,Zamora,Trabazos,-,-
Tragacete,Cuenca,Tragacete,318.06,4
Traíd,Guadalajara,Traíd,0,0
Traiguera,Castellón,Traiguera,589.44,26
Tramacastiel,Teruel,Tramacastiel,-,-
Tramacastilla,Teruel,Tramacastilla,-,-
Tramaced,Huesca,Tramaced,494.91,4
Trasierra,Badajoz,Trasierra,294.44,2
Trasmiras,Ourense,Trasmiras,434.02,6
Trasmoz,Zaragoza,Trasmoz,-,-
Trasobares,Zaragoza,Trasobares,-,-
Traspinedo,Valladolid,Traspinedo,-,-
Trazo,A Coruña,Trazo,705.27,7
Trebujena,Cádiz,Trebujena,1050.64,21
Trefacio,Zamora,Trefacio,-,-
Tremedal de Tormes,Salamanca,Tremedal de Tormes,-,-
Tremp,Lleida,Tremp,883.31,116
Tres Cantos,Madrid,Tres Cantos,3092.9,148
Tres Villas (Las),Almería,Las Tres Villas,463.47,16
Trescasas,Segovia,Trescasas,1607.8,21
Tresjuncos,Cuenca,Tresjuncos,224.37,8
Trespaderne,Burgos,Trespaderne,639.04,61
Tresviso,Cantabria,Tresviso,-,-
Trévago,Soria,Trévago,-,-
Trevélez,Granada,Trevélez,819.97,17
Treviana,La Rioja,Treviana,292.4,17
Triacastela,Lugo,Triacastela,577.17,9
Tribaldos,Cuenca,Tribaldos,476.13,15
Tricio,La Rioja,Tricio,533.61,14
Trigueros,Huelva,Trigueros,778.76,91
Trigueros del Valle,Valladolid,Trigueros del Valle,1069.23,10
Trijueque,Guadalajara,Trijueque,942.73,52
Trillo,Guadalajara,Trillo,1124.43,8
Triollo,Palencia,Triollo,624.41,3
Tronchón,Teruel,Tronchón,-,-
Truchas,León,Truchas,271.89,5
Trucios-Turtzioz,Bizkaia,Trucios-Turtzioz,-,-
Trujillanos,Badajoz,Trujillanos,527.15,19
Trujillo,Cáceres,Trujillo,500.0,79
Tubilla del Agua,Burgos,Tubilla del Agua,504.74,12
Tubilla del Lago,Burgos,Tubilla del Lago,591.54,3
Tudanca,Cantabria,Tudanca,-,-
Tudela,Navarra,Tudela,1386.65,268
Tudela de Duero,Valladolid,Tudela de Duero,1250.0,149
Tudelilla,La Rioja,Tudelilla,209.65,7
Tuéjar,Valencia,Tuéjar,317.66,18
Tui,Pontevedra,Tui,1494.27,166
Tuineje,Las Palmas,Tuineje,1781.62,66
Tulebras,Navarra,Tulebras,379.71,2
Turcia,León,Turcia,318.45,14
Turégano,Segovia,Turégano,-,-
Turís,Valencia,Turís,880.52,179
Turleque,Toledo,Turleque,-,-
Turón,Granada,Turón,379.83,7
Turre,Almería,Turre,1190.84,197
Turrillas,Almería,Turrillas,388.89,3
Úbeda,Jaén,Úbeda,995.77,347
Ubide,Bizkaia,Ubide,-,-
Ubrique,Cádiz,Ubrique,998.48,246
Ucar,Navarra,Ucar,1626.51,1
Uceda,Guadalajara,Uceda,1230.28,71
Ucero,Soria,Ucero,-,-
Uclés,Cuenca,Uclés,498.78,13
Udías,Cantabria,Udías,999.91,33
Ugao-Miraballes,Bizkaia,Ugao-Miraballes,2051.14,26
Ugena,Toledo,Ugena,1314.6,54
Ugíjar,Granada,Ugíjar,617.41,37
Uharte Arakil,Navarra,Uharte Arakil,1141.74,8
Ujados,Guadalajara,Ujados,0,0
Ujué/Uxue,Navarra,Ujué/Uxue,-,-
Ulea,Murcia,Ulea,588.17,22
Uleila del Campo,Almería,Uleila del Campo,637.7,15
Ullà,Girona,Ullà,1730.26,35
Ullastrell,Barcelona,Ullastrell,1500.56,33
Ullastret,Girona,Ullastret,2871.96,17
Ulldecona,Tarragona,Ulldecona,744.95,278
Ulldemolins,Tarragona,Ulldemolins,-,-
Ultramort,Girona,Ultramort,10940.98,5
Ultzama,Navarra,Ultzama,1144.49,6
Umbrete,Sevilla,Umbrete,1108.27,60
Umbrías,Ávila,Umbrías,759.16,3
Uncastillo,Zaragoza,Uncastillo,846.9,9
Unciti,Navarra,Unciti,1246.43,3
Undués de Lerda,Zaragoza,Undués de Lerda,-,-
Unión (La),Murcia,La Unión,934.54,407
Unión de Campos (La),Valladolid,La Unión de Campos,-,-
Unzué/Untzue,Navarra,Unzué,-,-
Uña,Cuenca,Uña,630.14,2
Uña de Quintana,Zamora,Uña de Quintana,-,-
Úrbel del Castillo,Burgos,Úrbel del Castillo,185.52,2
Urda,Toledo,Urda,-,-
Urdazubi/Urdax,Navarra,Urdazubi,-,-
Urdiain,Navarra,Urdiain,787.55,6
Urdiales del Páramo,León,Urdiales del Páramo,376.1,9
Urduliz,Bizkaia,Urduliz,2024.55,32
Urduña/Orduña,Bizkaia,Urduña,-,-
Urkabustaiz,Álava,Urkabustaiz,-,-
Urnieta,Gipuzkoa,Urnieta,2811.11,10
Urones de Castroponce,Valladolid,Urones de Castroponce,-,-
Urrácal,Almería,Urrácal,510.01,19
Urraul Alto,Navarra,Urraul Alto,267.3,1
Urraul Bajo,Navarra,Urraul Bajo,899.3,4
Urrea de Gaén,Teruel,Urrea de Gaén,-,-
Urrea de Jalón,Zaragoza,Urrea de Jalón,-,-
Urretxu,Gipuzkoa,Urretxu,2248.95,56
Urriés,Zaragoza,Urriés,237.5,2
Urroz,Navarra,Urroz,592.34,3
Urroz-Villa,Navarra,Urroz-Villa,-,-
Urueña,Valladolid,Urueña,-,-
Urueñas,Segovia,Urueñas,-,-
Uruñuela,La Rioja,Uruñuela,831.28,32
Urús,Girona,Urús,2586.49,7
Urzainqui/Urzainki,Navarra,Urzainqui,-,-
Usagre,Badajoz,Usagre,446.13,6
Used,Zaragoza,Used,-,-
Useras/Useres (les),Castellón,Les Useras,-,-
Usurbil,Gipuzkoa,Usurbil,2275.0,17
Utande,Guadalajara,Utande,1411.23,2
Utebo,Zaragoza,Utebo,1415.93,104
Uterga,Navarra,Uterga,793.58,4
Utiel,Valencia,Utiel,363.42,78
Utrera,Sevilla,Utrera,1240.53,473
Utrillas,Teruel,Utrillas,-,-
Uztárroz/Uztarroze,Navarra,Uztárroz,-,-
Vacarisses,Barcelona,Vacarisses,2811.4,94
Vadillo,Soria,Vadillo,-,-
Vadillo de la Guareña,Zamora,Vadillo de la Guareña,-,-
Vadillo de la Sierra,Ávila,Vadillo de la Sierra,81.33,2
Vadocondes,Burgos,Vadocondes,373.74,2
Vajol (La),Girona,La Vajol,728.36,2
Val de San Lorenzo,León,Val de San Lorenzo,125.06,8
Val de San Martín,Zaragoza,Val de San Martín,1810.0,2
Val de San Vicente,Cantabria,Val de San Vicente,898.56,132
