Provincia,Municipio,Localidad,Nombre,Ubicación
SEVILLA,Mairena del Aljarafe,MAIRENA DEL ALJARAFE,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MAIRENA DEL ALJARAFE - CIUDAD EXPO
SEVILLA,Marchena,MARCHENA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MARCHENA - RICARDO MARTÍNEZ SÁNCHEZ
SEVILLA,Montellano,MONTELLANO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MONTELLANO
SEVILLA,"Navas de la Concepción, Las",NAVAS DE LA CONCEPCIÓN (LAS),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL LAS NAVAS
SEVILLA,"Palacios y Villafranca, Los",PALACIOS Y VILLAFRANCA (LOS),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LOS PALACIOS  - "NTRA. SRA. DE LAS NIEVES"
SEVILLA,Pilas,PILAS,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD PILAS
SEVILLA,Pruna,PRUNA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL PRUNA
SEVILLA,"Puebla de Cazalla, La",PUEBLA DE CAZALLA (LA),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LA PUEBLA DE CAZALLA
SEVILLA,"Puebla de los Infantes, La",PUEBLA DE LOS INFANTES (LA),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL PUEBLA DE LOS INFANTES
SEVILLA,"Rinconada, La",SAN JOSE DE LA RINCONADA ,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SAN JOSE DE LA RINCONADA - LOS CARTEROS
SEVILLA,"Rinconada, La",RINCONADA (LA),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LA RINCONADA
SEVILLA,"Ronquillo, El",RONQUILLO (EL),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL EL RONQUILLO
SEVILLA,San Juan de Aznalfarache,SAN JUAN DE AZNALFARACHE,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SAN JUAN DE AZNALFARACHE. "NUESTRA SEÑORA DE LA PAZ"
SEVILLA,Sanlúcar la Mayor,SANLÚCAR LA MAYOR,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SANLÚCAR LA MAYOR
SEVILLA,"Saucejo, El",SAUCEJO (EL),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD EL SAUCEJO
SEVILLA,Sevilla,SEVILLA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MARÍA FUENSANTA PÉREZ QUIRÓS
SEVILLA,Sevilla,SEVILLA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD EL CACHORRO
SEVILLA,Sevilla,SEVILLA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD EL GRECO
SEVILLA,Sevilla,SEVILLA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD RONDA HISTÓRICA
SEVILLA,Sevilla,SEVILLA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD BELLAVISTA
SEVILLA,Sevilla,SEVILLA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD AMATE
SEVILLA,Sevilla,SEVILLA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD ALCOSA - "MERCEDES NAVARRO"
SEVILLA,Sevilla,SEVILLA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD TORREBLANCA
SEVILLA,Sevilla,SEVILLA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SAN JERÓNIMO
SEVILLA,Sevilla,SEVILLA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD PINO MONTANO B
SEVILLA,Tocina,TOCINA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL TOCINA
SEVILLA,Utrera,EL PALMAR DE TROYA,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL EL PALMAR DE TROYA
SEVILLA,Villanueva del Río y Minas,VILLAVERDE DEL RÍO,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL VILLAVERDE DEL RÍO
SEVILLA,Villanueva del Río y Minas,VILLANUEVA DEL RÍO Y MINAS,SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CONSULTORIO LOCAL VILLANUEVA DEL RÍO Y MINAS
SEVILLA,"Viso del Alcor, El",VISO DEL ALCOR (EL),SERVICIO DE URGENCIA DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD EL VISO DEL ALCOR
SORIA,Ágreda,ÁGREDA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ÁGREDA
TERUEL,Mosqueruela,MOSQUERUELA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MOSQUERUELA
TERUEL,Muniesa,MUNIESA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MUNIESA
TERUEL,Orihuela del Tremedal,ORIHUELA DEL TREMEDAL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL ORIHUELA DEL TREMEDAL
TERUEL,Pancrudo,PANCRUDO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL PANCRUDO
TERUEL,Santa Eulalia,SANTA EULALIA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SANTA EULALIA DEL CAMPO
TERUEL,Sarrión,SARRIÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SARRIÓN
TERUEL,Teruel,TERUEL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TERUEL URBANO ENSANCHE
TERUEL,Utrillas,UTRILLAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD UTRILLAS
TERUEL,Valderrobres,VALDERROBRES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VALDERROBRES
TERUEL,Villar del Cobo,VILLAR DEL COBO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL VILLAR COBO
TERUEL,Villarluengo,VILLARLUENGO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL PAC VILLARLUENGO
TERUEL,Villel,VILLEL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLEL
TOLEDO,Aldeanueva de San Bartolomé,ALDEANUEVA DE SAN BARTOLOMÉ,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALDEANUEVA DE SAN BARTOLOMÉ
TOLEDO,Añover de Tajo,AÑOVER DE TAJO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD AÑOVER DE TAJO
TOLEDO,Bargas,BARGAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PEDRO FUENTE - BARGAS
TOLEDO,Belvís de la Jara,BELVÍS DE LA JARA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BELVÍS DE LA JARA
TOLEDO,Camarena,CAMARENA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CAMARENA
TOLEDO,Castillo de Bayuela,CASTILLO DE BAYUELA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SIERRA SAN VICENTE
TOLEDO,Cebolla,CEBOLLA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CEBOLLA
TOLEDO,Consuegra,CONSUEGRA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CONSUEGRA
TOLEDO,Corral de Almaguer,CORRAL DE ALMAGUER,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CORRAL DE ALMAGUER
TOLEDO,Escalona,ESCALONA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD JULIA TUDERO
TOLEDO,Esquivias,ESQUIVIAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ESQUIVIAS
TOLEDO,Fuensalida,FUENSALIDA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD FUENSALIDA
TOLEDO,Illescas,ILLESCAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ILLESCAS
TOLEDO,Madridejos,MADRIDEJOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MADRIDEJOS
TOLEDO,Menasalbas,MENASALBAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MENASALBAS
TOLEDO,Mora,MORA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MORA
TOLEDO,"Nava de Ricomalillo, La",NAVA DE RICOMALILLO (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA NAVA DE RICOMALILLO
TOLEDO,Navahermosa,NAVAHERMOSA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD NAVAHERMOSA
TOLEDO,"Navalmorales, Los",NAVALMORALES (LOS),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LOS NAVALMORALES
TOLEDO,Navamorcuende,NAVAMORCUENDE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD NAVAMORCUENDE
TOLEDO,Noblejas,NOBLEJAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD NOBLEJAS
TOLEDO,Ocaña,OCAÑA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD OCAÑA
TOLEDO,Oropesa,OROPESA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD OROPESA
TOLEDO,Polán,POLÁN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD POLAN
TOLEDO,"Puebla de Montalbán, La",PUEBLA DE MONTALBÁN (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PUEBLA MONTALBÁN
TOLEDO,"Pueblanueva, La",PUEBLANUEVA (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA PUEBLANUEVA
TOLEDO,"Puente del Arzobispo, El",PUENTE DEL ARZOBISPO (EL),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PUENTE DEL ARZOBISPO
TOLEDO,Quintanar de la Orden,QUINTANAR DE LA ORDEN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD QUINTANAR DE LA ORDEN
SORIA,Almazán,ALMAZÁN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALMAZÁN
SORIA,Arcos de Jalón,ARCOS DE JALÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ARCOS DE JALÓN
SORIA,Berlanga de Duero,BERLANGA DE DUERO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BERLANGA DE DUERO
SORIA,Burgo de Osma-Ciudad de Osma,BURGO DE OSMA-CIUDAD DE OSMA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD EL BURGO DE OSMA
SORIA,Covaleda,COVALEDA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PINARES - COVALEDA
SORIA,Gómara,GÓMARA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD GÓMARA
SORIA,Langa de Duero,LANGA DE DUERO,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL LANGA DE DUERO
SORIA,Medinaceli,MEDINACELI,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL MEDINACELI
SORIA,Ólvega,ÓLVEGA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ÓLVEGA
SORIA,San Esteban de Gormaz,SAN ESTEBAN DE GORMAZ,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SAN ESTEBAN DE GORMAZ
SORIA,San Leonardo de Yagüe,SAN LEONARDO DE YAGÜE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SAN LEONARDO DE YAGÜE
SORIA,San Pedro Manrique,SAN PEDRO MANRIQUE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SAN PEDRO MANRIQUE
SORIA,Soria,SORIA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SORIA SUR
TARRAGONA,Alcanar,ALCANAR,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD ALCANAR
TARRAGONA,Alcover,ALCOVER,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD ALCOVER
TARRAGONA,"Ametlla de Mar, L'",L'AMETLLA DE MAR,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD L'AMETLLA DE MAR
TARRAGONA,Amposta,AMPOSTA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO DE URGENCIAS AMPOSTA
TARRAGONA,"Arboç, L'",L'ARBOÇ,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD L'ARBOÇ
TARRAGONA,"Borges del Camp, Les",LES BORGES DEL CAMP,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD LES BORGES DEL CAMP
TARRAGONA,Calafell,CALAFELL,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD CALAFELL
TARRAGONA,Cambrils,CAMBRILS,CENTRO DE URGENCIAS DE ATENCIÓN PRIMARIA (CUAP),CUAP I HOSPITAL LLEUGER GIMBERNAT
TARRAGONA,Constantí,CONSTANTÍ,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD CONSTANTÍ
TARRAGONA,Cornudella de Montsant,CORNUDELLA DE MONTSANT,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD CORNUDELLA
TARRAGONA,Deltebre,DELTEBRE,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD DELTEBRE
TARRAGONA,Falset,FALSET,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD FALSET
TARRAGONA,Flix,FLIX,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD FLIX
TARRAGONA,Gandesa,GANDESA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD GANDESA
TARRAGONA,Montblanc,MONTBLANC,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD MONTBLANC
TARRAGONA,Mont-roig del Camp,MONT-ROIG DEL CAMP,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD MONT-ROIG DEL CAMP
TARRAGONA,"Morell, El",MORELL (EL),CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD EL MORELL
TARRAGONA,Reus,REUS,CENTRO DE URGENCIAS DE ATENCIÓN PRIMARIA (CUAP),CUAP - CENTRO SALUD SANT PERE
TARRAGONA,Riudoms,RIUDOMS,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD RIUDOMS
TARRAGONA,Salou,SALOU,CENTRO DE URGENCIAS DE ATENCIÓN PRIMARIA (CUAP),CUAP - CENTRO SALUD SALOU
TARRAGONA,Sant Carles de la Ràpita,SANT CARLES DE LA RÀPITA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD SANT CARLES DE LA RÀPITA
TARRAGONA,Santa Bàrbara,SANTA BÀRBARA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD SANTA BÀRBARA
TARRAGONA,Santa Coloma de Queralt,SANTA COLOMA DE QUERALT,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD SANTA COLOMA DE QUERALT
TARRAGONA,"Selva del Camp, La",LA SELVA DEL CAMP,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD LA SELVA DEL CAMP
TARRAGONA,"Sénia, La",LA SÉNIA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD LA SÉNIA
TARRAGONA,Tarragona,TARRAGONA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD TORREFORTA-LA GRANJA
TARRAGONA,Tarragona,TARRAGONA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD NOU TÀRRACO
TARRAGONA,Tarragona,TARRAGONA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD SANT SALVADOR
TARRAGONA,Tarragona,TARRAGONA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD BONAVISTA
TARRAGONA,Torredembarra,TORREDEMBARRA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD TORREDEMBARRA
TARRAGONA,Tortosa,TORTOSA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD EL TEMPLE - TORTOSA EST
TARRAGONA,Ulldecona,ULLDECONA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD ULLDECONA
TARRAGONA,Vandellòs i l'Hospitalet de l'Infant,L'HOSPITALET DE L'INFANT,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD L'HOSPITALET DE L'INFANT
TARRAGONA,Vila-rodona,VILA-RODONA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD VILA-RODONA
TARRAGONA,Vila-seca,VILA-SECA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD VILA-SECA
TARRAGONA,Xerta,XERTA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD XERTA
TERUEL,Albarracín,ALBARRACÍN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALBARRACÍN
TERUEL,Alcañiz,ALCAÑIZ,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALCAÑIZ
TERUEL,Alcorisa,ALCORISA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALCORISA
TERUEL,Alfambra,ALFAMBRA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO DE URGENCIAS ALFAMBRA
TERUEL,Aliaga,ALIAGA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALIAGA
TERUEL,Andorra,ANDORRA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ANDORRA
TERUEL,Arcos de las Salinas,ARCOS DE LAS SALINAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL ARCOS DE LAS SALINAS
TERUEL,Báguena,BÁGUENA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BÁGUENA
TERUEL,Calaceite,CALACEITE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CALACEITE
TERUEL,Calamocha,CALAMOCHA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CALAMOCHA
TERUEL,Calanda,CALANDA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CALANDA
TERUEL,Cantavieja,CANTAVIEJA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CANTAVIEJA
TERUEL,Cedrillas,CEDRILLAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CEDRILLAS
TERUEL,Cella,CELLA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CELLA
TERUEL,"Cuervo, El",CUERVO (EL),PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL EL CUERVO
TERUEL,Híjar,HÍJAR,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD HÍJAR
TERUEL,Mas de las Matas,MAS DE LAS MATAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MAS DE LAS MATAS
TERUEL,Monreal del Campo,MONREAL DEL CAMPO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MONREAL DEL CAMPO
TERUEL,Mora de Rubielos,MORA DE RUBIELOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MORA DE RUBIELOS
"PALMAS, LAS",Vega de San Mateo,VEGA DE SAN MATEO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SAN MATEO
"PALMAS, LAS",Yaiza,PLAYA BLANCA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL PLAYA BLANCA
PONTEVEDRA,Bueu,BUEU (SAN MARTIÑO P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BUEU
PONTEVEDRA,Caldas de Reis,CALDAS DE REIS (SANTA MARIA DE AFUERA P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CALDAS DE REIS
PONTEVEDRA,Cambados,CAMBADOS (SANTA MARINA DOZO P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CAMBADOS
PONTEVEDRA,Cangas,"CANGAS (SANTIAGO P., SAN SALVADOR P",PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CANGAS
PONTEVEDRA,"Cañiza, A",CAÑIZA (A) (SANTA TERESA P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD A CAÑIZA
PONTEVEDRA,Cerdedo-Cotobade,CERDEDO (SAN XOÁN P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CERDEDO (TERRA DE MONTES)
PONTEVEDRA,"Estrada, A",ESTRADA (A) (SAN PAIO P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ESTRADA
PONTEVEDRA,"Grove, O",GROVE (O) (SAN MARTIN P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD O GROVE
PONTEVEDRA,"Guarda, A",GUARDA (A) (SANTA MARÍA P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD A GUARDA
PONTEVEDRA,Lalín,LALÍN (SANTA MARÍA DOS DOORES P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LALÍN
PONTEVEDRA,Marín,MARÍN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MARÍN
PONTEVEDRA,Moaña,MOAÑA (VIRXE DO CARME P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MOAÑA
PONTEVEDRA,Nigrán,RAMALLOSA (A),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VAL MIÑOR
PONTEVEDRA,Ponteareas,PONTEAREAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PONTEAREAS
PONTEVEDRA,Pontevedra,PONTEVEDRA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD A PARDA
PONTEVEDRA,"Porriño, O",PORRIÑO (SANTA MARÍA P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PORRIÑO
PONTEVEDRA,Redondela,REDONDELA (SANTIAGO P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD REDONDELA
PONTEVEDRA,Sanxenxo,SANXENXO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SANXENSO-BALTAR PORTONOVO
PONTEVEDRA,Silleda,SILLEDA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SILLEDA
PONTEVEDRA,Tui,TUI (SAGRARIO P.),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TUI
PONTEVEDRA,Valga,VALGA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VALGA
PONTEVEDRA,Vigo,VIGO,PUNTO DE ATENCIÓN CONTINUADA (PAC),PAC VIGO
PONTEVEDRA,Vilagarcía de Arousa,VILAGARCÍA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SAN ROQUE-VILAGARCIA
SALAMANCA,Alba de Tormes,ALBA DE TORMES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALBA DE TORMES
SALAMANCA,"Alberca, La",ALBERCA (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA ALBERCA
SALAMANCA,Aldeadávila de la Ribera,ALDEADÁVILA DE LA RIBERA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALDEADÁVILA DE LA RIBERA
SALAMANCA,Barruecopardo,BARRUECOPARDO,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL BARRUECOPARDO
SALAMANCA,Béjar,BÉJAR,PUNTO DE ATENCIÓN CONTINUADA (PAC),HOSPITAL UNIVERSITARIO DE LA VIRGEN DEL CASTAÑAR
SALAMANCA,Calzada de Valdunciel,CALZADA DE VALDUNCIEL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CALZADA DE VALDUNCIEL
SALAMANCA,Cantalapiedra,CANTALAPIEDRA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CANTALAPIEDRA
SALAMANCA,Ciudad Rodrigo,CIUDAD RODRIGO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CIUDAD RODRIGO
SALAMANCA,"Fuente de San Esteban, La",FUENTE DE SAN ESTEBAN (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD FUENTE DE SAN ESTEBAN (LA)
SALAMANCA,Fuenteguinaldo,FUENTEGUINALDO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD FUENTEGUINALDO
SALAMANCA,Fuentes de Oñoro,FUENTES DE OÑORO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD FUENTES DE OÑORO
SALAMANCA,Guijuelo,GUIJUELO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD GUIJUELO
SALAMANCA,Ledesma,LEDESMA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LEDESMA
SALAMANCA,Linares de Riofrío,LINARES DE RIOFRÍO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LINARES DE RIOFRÍO
SALAMANCA,Lumbrales,LUMBRALES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LUMBRALES
SALAMANCA,Matilla de los Caños del Río,MATILLA DE LOS CAÑOS DEL RÍO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MATILLA DE LOS CAÑOS DEL RÍO
SALAMANCA,Miranda del Castañar,MIRANDA DEL CASTAÑAR,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MIRANDA DEL CASTAÑAR
SALAMANCA,Pedrosillo el Ralo,PEDROSILLO EL RALO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PEDROSILLO EL RALO
